date,hour,holiday,workingday,weekday,weather_type,temp,ftemp,humidity,wind_speed,casual,subscribed,usage
2011-01-22,4,0,0,6,2,0.02,0.0152,0.48,0.2985,0,9,9
2011-01-22,6,0,0,6,2,0.02,0.0303,0.44,0.2239,0,6,6
2011-01-22,7,0,0,6,1,0.02,0.0152,0.44,0.2836,0,24,24
2011-01-22,8,0,0,6,1,0.02,0.0,0.44,0.3284,4,78,82
2011-01-22,9,0,0,6,1,0.04,-,0.41,0.2537,12,111,123
2011-01-22,10,0,0,6,2,0.04,0.0606,0.41,0.1642,12,150,162
2011-01-22,11,0,0,6,2,0.06,0.0758,0.38,0.1343,16,177,193
2011-01-22,12,0,0,6,2,0.06,0.1061,0.38,0.1045,40,180,220
2011-01-22,13,0,0,6,1,0.08,0.1667,0.35,0.0,48,216,264
2011-01-22,14,0,0,6,1,0.1,0.1364,0.33,0.1045,44,192,236
2011-01-22,15,0,0,6,1,0.12,0.1515,0.28,0.0,40,279,319
2011-01-22,16,0,0,6,1,0.12,0.1364,0.28,0.19399999999999998,44,216,260
2011-01-22,17,0,0,6,1,0.12,0.19699999999999998,0.28,0.0,32,177,209
2011-01-22,18,0,0,6,1,0.08,0.0909,0.35,0.19399999999999998,0,162,162
2011-01-22,19,0,0,6,1,0.08,-,0.35,0.1343,24,159,183
2011-01-22,20,0,0,6,1,0.06,0.0758,0.45,0.1642,4,132,136
2011-01-22,21,0,0,6,1,0.06,0.1061,0.41,0.0896,0,117,117
2011-01-22,22,0,0,6,1,0.06,-,0.49,0.0,28,69,97
2011-01-22,23,0,0,6,1,0.04,0.0758,0.57,0.1045,8,93,101
2011-01-23,0,0,0,0,1,0.04,0.0758,0.57,0.1045,8,60,68
2011-01-23,1,0,0,0,1,0.04,0.0758,0.57,0.1045,4,36,40
2011-01-23,2,0,0,0,1,0.02,0.0606,0.62,0.1343,12,45,57
2011-01-23,3,0,0,0,1,0.02,-,0.62,0.1343,4,12,16
2011-01-23,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,9,9
2011-01-23,6,0,0,0,2,0.04,-,0.57,0.1045,0,3,3
2011-01-23,7,0,0,0,1,0.08,0.1061,0.58,0.1642,4,3,7
2011-01-23,8,0,0,0,1,0.06,-,0.62,0.1642,8,51,59
2011-01-23,9,0,0,0,1,0.1,0.0758,0.54,0.3582,12,75,87
2011-01-23,10,0,0,0,1,0.14,0.1061,0.46,0.3881,28,153,181
2011-01-23,11,0,0,0,1,0.14,0.1364,0.43,0.2239,88,231,319
2011-01-23,12,0,0,0,1,0.16,0.1212,0.37,0.4627,96,276,372
2011-01-23,13,0,0,0,1,0.14,0.1061,0.33,0.3881,48,225,273
2011-01-23,14,0,0,0,1,0.16,0.1364,0.28,0.3582,68,279,347
2011-01-23,15,0,0,0,1,0.16,0.1364,0.28,0.3582,52,192,244
2011-01-23,16,0,0,0,1,0.16,-,0.26,0.3284,36,168,204
2011-01-23,17,0,0,0,1,0.14,0.1061,0.26,0.3881,20,150,170
2011-01-23,18,0,0,0,1,0.12,0.1212,0.3,0.2537,20,132,152
2011-01-23,19,0,0,0,1,0.12,0.1212,0.3,0.2836,20,135,155
2011-01-23,20,0,0,0,1,0.1,0.1061,0.36,0.2537,16,93,109
2011-01-23,21,0,0,0,1,0.1,0.1061,0.36,0.19399999999999998,20,60,80
2011-01-23,22,0,0,0,1,0.08,-,0.38,0.19399999999999998,20,69,89
2011-01-23,23,0,0,0,1,0.06,0.0606,0.41,0.2239,16,51,67
2011-01-24,0,0,1,1,1,0.06,0.0606,0.41,0.19399999999999998,0,21,21
2011-01-24,1,0,1,1,1,0.04,0.0455,0.45,0.19399999999999998,0,3,3
2011-01-24,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,3,3
2011-01-24,4,0,1,1,1,0.02,-,0.48,0.1343,0,3,3
2011-01-24,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,15,15
2011-01-24,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,45,45
2011-01-24,7,0,1,1,1,0.02,0.1212,0.48,0.0,20,237,257
2011-01-24,8,0,1,1,1,0.04,-,0.49,0.0,24,513,537
2011-01-24,9,0,1,1,1,0.06,0.1515,0.41,0.0,16,294,310
2011-01-24,10,0,1,1,1,0.1,0.1364,0.42,0.0,24,102,126
2011-01-24,11,0,1,1,1,0.1,0.1212,0.46,0.1343,12,129,141
2011-01-24,12,0,1,1,2,0.12,0.1364,0.42,0.19399999999999998,44,156,200
2011-01-24,13,0,1,1,2,0.14,-,0.43,0.2239,24,162,186
2011-01-24,14,0,1,1,2,0.14,0.1364,0.46,0.2239,8,129,137
2011-01-24,15,0,1,1,1,0.16,-,0.4,0.1642,28,150,178
2011-01-24,16,0,1,1,1,0.16,0.1515,0.47,0.2537,16,198,214
2011-01-24,17,0,1,1,1,0.14,0.1212,0.5,0.2537,24,534,558
2011-01-24,18,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,32,435,467
2011-01-24,19,0,1,1,1,0.14,0.1515,0.54,0.1642,20,303,323
2011-01-24,20,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,4,240,244
2011-01-24,21,0,1,1,1,0.14,0.1515,0.63,0.1642,24,159,183
2011-01-24,22,0,1,1,2,0.14,0.1364,0.63,0.2239,12,96,108
2011-01-24,23,0,1,1,2,0.16,0.1515,0.64,0.2537,12,63,75
2011-01-25,0,0,1,2,2,0.16,0.1364,0.69,0.2836,12,18,30
2011-01-25,1,0,1,2,2,0.16,0.1667,0.69,0.1642,0,15,15
2011-01-25,2,0,1,2,1,0.16,-,0.69,0.2239,0,6,6
2011-01-25,4,0,1,2,1,0.14,0.1667,0.74,0.1045,0,3,3
2011-01-25,5,0,1,2,1,0.14,0.1364,0.74,0.2239,0,27,27
2011-01-25,6,0,1,2,1,0.16,0.1818,0.74,0.1045,4,105,109
2011-01-25,7,0,1,2,1,0.16,0.1515,0.74,0.2239,20,309,329
2011-01-25,8,0,1,2,2,0.16,0.1818,0.74,0.1343,20,699,719
2011-01-25,9,0,1,2,2,0.2,0.2273,0.64,0.0896,40,402,442
2011-01-25,10,0,1,2,2,0.22,0.2424,0.6,0.1045,24,147,171
2011-01-25,11,0,1,2,2,0.24,0.2424,0.6,0.1343,24,165,189
2011-01-25,12,0,1,2,2,0.26,-,0.56,0.0896,84,255,339
2011-01-25,13,0,1,2,2,0.26,0.2727,0.56,0.1343,84,216,300
2011-01-25,14,0,1,2,2,0.3,-,0.45,0.0,44,171,215
2011-01-25,15,0,1,2,2,0.32,0.3485,0.42,0.0,84,189,273
2011-01-25,16,0,1,2,2,0.32,0.3485,0.42,0.0,56,306,362
2011-01-25,17,0,1,2,1,0.3,0.3333,0.45,0.0,56,624,680
2011-01-25,18,0,1,2,2,0.3,0.3182,0.49,0.0896,28,654,682
2011-01-25,19,0,1,2,2,0.26,-,0.65,0.1642,52,399,451
2011-01-25,20,0,1,2,1,0.24,0.2273,0.65,0.19399999999999998,64,309,373
2011-01-25,21,0,1,2,1,0.24,0.2273,0.65,0.19399999999999998,20,120,140
2011-01-25,22,0,1,2,1,0.22,-,0.64,0.1642,16,147,163
2011-01-25,23,0,1,2,2,0.22,0.2273,0.64,0.1642,12,111,123
2011-01-26,0,0,1,3,2,0.22,-,0.69,0.1343,12,42,54
2011-01-26,1,0,1,3,2,0.24,0.2424,0.65,0.1343,0,15,15
2011-01-26,2,0,1,3,3,0.22,-,0.69,0.19399999999999998,12,21,33
2011-01-26,5,0,1,3,3,0.2,0.1818,0.86,0.2836,0,3,3
2011-01-26,6,0,1,3,3,0.2,0.1818,0.86,0.2836,0,24,24
2011-01-26,7,0,1,3,3,0.22,0.2121,0.87,0.2985,4,87,91
2011-01-26,8,0,1,3,3,0.22,0.2121,0.87,0.2985,12,207,219
2011-01-26,9,0,1,3,3,0.22,0.2121,0.87,0.2985,12,165,177
2011-01-26,10,0,1,3,3,0.22,0.2121,0.93,0.2836,8,78,86
2011-01-26,11,0,1,3,3,0.22,-,0.93,0.3284,24,105,129
2011-01-26,12,0,1,3,3,0.22,0.19699999999999998,0.93,0.3284,28,123,151
2011-01-26,13,0,1,3,3,0.22,0.19699999999999998,0.93,0.3284,16,129,145
2011-01-26,14,0,1,3,3,0.22,0.19699999999999998,0.93,0.3582,0,108,108
2011-01-26,15,0,1,3,3,0.22,0.1818,0.93,0.4627,4,126,130
2011-01-26,16,0,1,3,4,0.22,0.19699999999999998,0.93,0.3284,4,105,109
2011-01-26,17,0,1,3,3,0.2,0.1818,0.93,0.3582,0,78,78
2011-01-27,16,0,1,4,1,0.22,0.2273,0.55,0.19399999999999998,4,69,73
2011-01-27,17,0,1,4,1,0.22,-,0.55,0.1045,8,246,254
2011-01-27,18,0,1,4,1,0.2,-,0.69,0.0896,12,303,315
2011-01-27,19,0,1,4,1,0.2,0.2273,0.69,0.0896,12,228,240
2011-01-27,20,0,1,4,1,0.18,0.2121,0.74,0.0896,16,165,181
2011-01-27,21,0,1,4,1,0.18,0.2121,0.74,0.0896,8,108,116
2011-01-27,22,0,1,4,1,0.18,0.2121,0.74,0.0896,0,81,81
2011-01-27,23,0,1,4,1,0.18,0.19699999999999998,0.8,0.1642,0,48,48
2011-01-28,0,0,1,5,2,0.2,0.2121,0.75,0.1343,0,27,27
2011-01-28,1,0,1,5,2,0.2,0.2121,0.75,0.1343,4,6,10
2011-01-28,2,0,1,5,2,0.2,0.2121,0.75,0.1642,0,6,6
2011-01-28,3,0,1,5,2,0.2,0.2273,0.75,0.1045,4,0,4
2011-01-28,5,0,1,5,2,0.18,0.2121,0.8,0.1045,0,12,12
2011-01-28,6,0,1,5,2,0.18,-,0.8,0.1343,0,48,48
2011-01-28,7,0,1,5,2,0.16,0.19699999999999998,0.86,0.0896,8,174,182
2011-01-28,8,0,1,5,2,0.16,0.19699999999999998,0.86,0.0896,8,465,473
2011-01-28,9,0,1,5,3,0.18,0.2121,0.86,0.0896,24,285,309
2011-01-28,10,0,1,5,3,0.18,0.2121,0.86,0.1045,0,147,147
2011-01-28,11,0,1,5,3,0.18,-,0.93,0.1045,0,90,90
2011-01-28,12,0,1,5,3,0.18,0.2121,0.93,0.1045,4,84,88
2011-01-28,13,0,1,5,3,0.18,-,0.93,0.1045,0,93,93
2011-01-28,14,0,1,5,3,0.22,0.2727,0.8,0.0,8,108,116
2011-01-28,15,0,1,5,2,0.2,-,0.86,0.0,4,120,124
2011-01-28,16,0,1,5,1,0.22,0.2727,0.8,0.0,40,210,250
2011-01-28,17,0,1,5,1,0.24,0.2424,0.75,0.1343,8,441,449
2011-01-28,18,0,1,5,1,0.24,-,0.75,0.19399999999999998,8,321,329
2011-01-28,19,0,1,5,2,0.24,0.2424,0.75,0.1343,20,252,272
2011-01-28,20,0,1,5,2,0.24,0.2273,0.7,0.19399999999999998,4,183,187
2011-01-28,21,0,1,5,2,0.22,-,0.75,0.1343,4,171,175
2011-01-28,22,0,1,5,1,0.24,0.2121,0.65,0.3582,0,78,78
2011-01-28,23,0,1,5,1,0.24,-,0.6,0.2239,4,66,70
2011-01-29,0,0,0,6,1,0.22,-,0.64,0.3582,8,78,86
2011-01-29,1,0,0,6,1,0.22,0.2273,0.64,0.19399999999999998,0,60,60
2011-01-29,2,0,0,6,1,0.22,-,0.64,0.1642,0,45,45
2011-01-29,3,0,0,6,1,0.2,0.2121,0.64,0.1343,12,15,27
2011-01-29,4,0,0,6,1,0.16,0.1818,0.69,0.1045,4,6,10
2011-01-29,6,0,0,6,1,0.16,0.1818,0.64,0.1343,0,6,6
2011-01-29,7,0,0,6,1,0.16,0.1818,0.59,0.1045,4,12,16
2011-01-29,8,0,0,6,1,0.18,-,0.55,0.1642,12,93,105
2011-01-29,9,0,0,6,1,0.18,-,0.59,0.0896,0,102,102
2011-01-29,10,0,0,6,2,0.18,-,0.64,0.1045,16,153,169
2011-01-29,11,0,0,6,2,0.18,0.19699999999999998,0.64,0.1343,16,180,196
2011-01-29,12,0,0,6,2,0.2,0.19699999999999998,0.59,0.19399999999999998,48,198,246
2011-01-29,13,0,0,6,2,0.22,0.2273,0.55,0.1642,36,168,204
2011-01-29,14,0,0,6,2,0.22,0.2273,0.6,0.1343,40,267,307
2011-01-29,15,0,0,6,1,0.22,-,0.69,0.2537,88,294,382
2011-01-29,16,0,0,6,1,0.24,-,0.6,0.1642,76,264,340
2011-01-29,17,0,0,6,1,0.24,-,0.6,0.0,36,246,282
2011-01-29,18,0,0,6,1,0.22,0.2273,0.69,0.1343,36,177,213
2011-01-29,19,0,0,6,2,0.22,-,0.69,0.2537,24,156,180
2011-01-29,20,0,0,6,1,0.18,-,0.74,0.0896,4,126,130
2011-01-29,21,0,0,6,1,0.18,-,0.74,0.0896,4,105,109
2011-01-29,22,0,0,6,1,0.16,-,0.8,0.0896,16,84,100
2011-01-29,23,0,0,6,1,0.16,0.19699999999999998,0.8,0.0896,12,90,102
2011-02-03,0,0,1,4,1,0.2,0.1667,0.4,0.4478,4,33,37
2011-02-03,1,0,1,4,1,0.2,0.1515,0.44,0.5224,0,15,15
2011-02-03,2,0,1,4,1,0.18,0.1667,0.43,0.2537,0,6,6
2011-02-03,3,0,1,4,1,0.18,-,0.43,0.2537,0,3,3
2011-02-03,5,0,1,4,1,0.16,0.1364,0.5,0.2985,0,6,6
2011-02-03,6,0,1,4,1,0.16,0.1364,0.43,0.3582,0,117,117
2011-02-03,7,0,1,4,1,0.14,0.1212,0.5,0.3284,4,258,262
2011-02-03,8,0,1,4,1,0.14,0.1212,0.5,0.3582,16,552,568
2011-02-03,9,0,1,4,1,0.16,-,0.47,0.2985,24,381,405
2011-02-03,10,0,1,4,1,0.18,-,0.43,0.3284,8,150,158
2011-02-03,11,0,1,4,1,0.18,0.1364,0.43,0.4478,36,165,201
2011-02-03,12,0,1,4,1,0.2,0.1818,0.4,0.3582,8,201,209
2011-02-03,13,0,1,4,1,0.2,-,0.4,0.4179,16,141,157
2011-02-03,14,0,1,4,1,0.22,0.19699999999999998,0.37,0.3881,16,129,145
2011-02-03,15,0,1,4,1,0.22,0.19699999999999998,0.37,0.3284,16,168,184
2011-02-03,16,0,1,4,1,0.22,0.2121,0.37,0.2537,20,219,239
2011-02-03,17,0,1,4,1,0.2,0.19699999999999998,0.4,0.19399999999999998,20,510,530
2011-02-03,18,0,1,4,1,0.2,0.2121,0.4,0.1642,8,435,443
2011-02-03,19,0,1,4,1,0.2,0.2576,0.4,0.0,16,276,292
2011-02-03,20,0,1,4,1,0.2,0.2273,0.47,0.0896,4,324,328
2011-02-03,21,0,1,4,1,0.18,0.2121,0.55,0.1045,4,159,163
2011-02-03,22,0,1,4,1,0.18,-,0.51,0.0896,8,117,125
2011-02-03,23,0,1,4,1,0.2,-,0.47,0.1045,16,102,118
2011-02-04,0,0,1,5,2,0.2,0.2576,0.44,0.0,12,30,42
2011-02-04,1,0,1,5,2,0.16,0.2273,0.59,0.0,0,21,21
2011-02-04,2,0,1,5,2,0.14,-,0.63,0.1045,0,3,3
2011-02-04,3,0,1,5,2,0.14,0.1667,0.63,0.1045,0,3,3
2011-02-04,5,0,1,5,2,0.14,-,0.63,0.1343,0,21,21
2011-02-04,6,0,1,5,2,0.16,0.2273,0.55,0.0,8,78,86
2011-02-04,7,0,1,5,1,0.14,0.2121,0.59,0.0,0,261,261
2011-02-04,8,0,1,5,1,0.14,0.1515,0.74,0.1343,12,651,663
2011-02-04,9,0,1,5,2,0.16,-,0.8,0.1343,12,372,384
2011-02-04,10,0,1,5,2,0.2,0.2121,0.51,0.1343,20,138,158
2011-02-04,11,0,1,5,1,0.22,0.2273,0.51,0.1642,12,183,195
2011-02-04,12,0,1,5,2,0.24,0.2424,0.48,0.1642,32,234,266
2011-02-04,13,0,1,5,2,0.26,0.2576,0.5,0.2239,36,219,255
2011-02-04,14,0,1,5,2,0.28,-,0.45,0.1642,60,228,288
2011-02-04,15,0,1,5,2,0.28,0.2727,0.48,0.2537,36,243,279
2011-02-04,16,0,1,5,2,0.3,-,0.42,0.2239,32,273,305
2011-02-04,17,0,1,5,2,0.26,-,0.56,0.1343,40,585,625
2011-02-04,18,0,1,5,2,0.24,-,0.6,0.1045,12,456,468
2011-02-04,19,0,1,5,2,0.24,0.2424,0.65,0.1343,4,306,310
2011-02-04,20,0,1,5,2,0.24,0.2424,0.65,0.1642,8,207,215
2011-02-04,21,0,1,5,2,0.24,0.2424,0.7,0.1642,8,123,131
2011-02-04,22,0,1,5,2,0.24,0.2424,0.65,0.1642,4,135,139
2011-02-04,23,0,1,5,2,0.24,0.2424,0.7,0.1343,4,90,94
2011-02-05,0,0,0,6,2,0.24,0.2424,0.7,0.1642,12,108,120
2011-02-05,1,0,0,6,2,0.24,0.2424,0.65,0.1642,4,51,55
2011-02-05,2,0,0,6,2,0.24,0.2424,0.75,0.1642,20,36,56
2011-02-05,3,0,0,6,2,0.24,0.2424,0.75,0.1642,4,30,34
2011-02-05,4,0,0,6,3,0.22,-,0.93,0.1343,0,24,24
2011-02-05,5,0,0,6,3,0.2,-,1.0,0.0896,0,27,27
2011-02-05,6,0,0,6,3,0.2,0.2576,1.0,0.0,0,12,12
2011-02-05,7,0,0,6,3,0.22,-,0.93,0.0896,0,12,12
2011-02-05,8,0,0,6,3,0.2,0.2273,1.0,0.0896,0,30,30
2011-02-05,9,0,0,6,3,0.2,0.2273,1.0,0.0896,12,51,63
2011-02-05,10,0,0,6,3,0.2,0.2121,1.0,0.1343,12,93,105
2011-02-05,11,0,0,6,3,0.22,0.2273,1.0,0.1343,4,138,142
2011-02-05,12,0,0,6,3,0.22,0.2273,1.0,0.1642,40,126,166
2011-02-05,13,0,0,6,3,0.22,0.2273,1.0,0.1642,40,186,226
2011-02-05,14,0,0,6,3,0.22,-,1.0,0.0,20,150,170
2011-02-05,15,0,0,6,3,0.22,0.2727,1.0,0.0,44,147,191
2011-02-05,16,0,0,6,3,0.22,0.2273,1.0,0.1343,32,189,221
2011-02-05,17,0,0,6,2,0.24,-,1.0,0.2836,56,192,248
2011-02-05,18,0,0,6,2,0.28,-,0.93,0.4478,8,243,251
2011-02-05,19,0,0,6,2,0.28,0.2424,0.93,0.4478,24,234,258
2011-02-05,20,0,0,6,1,0.3,-,0.87,0.2537,20,192,212
2011-02-05,21,0,0,6,1,0.26,0.2576,1.0,0.19399999999999998,12,159,171
2011-02-05,22,0,0,6,1,0.26,0.2727,0.93,0.1343,8,129,137
2011-02-05,23,0,0,6,1,0.26,0.2576,0.93,0.2239,28,156,184
2011-02-06,0,0,0,0,1,0.26,0.2576,0.7,0.19399999999999998,8,111,119
2011-02-06,1,0,0,0,1,0.26,0.2273,0.65,0.4179,16,120,136
2011-02-06,2,0,0,0,1,0.26,0.2273,0.6,0.3284,0,60,60
2011-02-06,3,0,0,0,1,0.26,0.2879,0.6,0.0896,12,30,42
2011-02-06,4,0,0,0,1,0.26,0.2273,0.6,0.3582,0,6,6
2011-02-06,5,0,0,0,1,0.26,0.2576,0.6,0.2239,0,3,3
2011-02-06,6,0,0,0,1,0.26,0.2576,0.6,0.2239,0,3,3
2011-02-06,7,0,0,0,1,0.24,0.2424,0.65,0.1642,0,24,24
2011-02-06,8,0,0,0,1,0.24,0.2576,0.65,0.1045,8,63,71
2011-02-06,9,0,0,0,1,0.28,0.2879,0.56,0.1045,28,114,142
2011-02-06,10,0,0,0,1,0.3,0.2879,0.52,0.2537,60,222,282
2011-02-06,11,0,0,0,1,0.32,-,0.49,0.2537,112,267,379
2011-02-06,12,0,0,0,1,0.34,0.3333,0.46,0.0,192,378,570
2011-02-06,13,0,0,0,1,0.34,0.3636,0.46,0.0,188,405,593
2011-02-06,14,0,0,0,1,0.34,0.3485,0.46,0.0896,188,342,530
2011-02-06,15,0,0,0,1,0.34,0.3485,0.46,0.0896,208,390,598
2011-02-06,16,0,0,0,1,0.34,0.3485,0.49,0.1045,168,345,513
2011-02-06,17,0,0,0,1,0.34,0.3636,0.46,0.0,96,291,387
2011-02-06,18,0,0,0,1,0.3,-,0.56,0.1642,52,195,247
2011-02-06,19,0,0,0,1,0.28,0.2879,0.61,0.1343,4,60,64
2011-02-06,20,0,0,0,1,0.28,0.2879,0.61,0.1045,20,63,83
2011-02-06,21,0,0,0,1,0.26,0.303,0.6,0.0,20,66,86
2011-02-06,22,0,0,0,1,0.26,0.303,0.6,0.0,20,171,191
2011-02-06,23,0,0,0,1,0.24,0.2879,0.65,0.0,16,78,94
2011-02-07,0,0,1,1,1,0.24,0.2879,0.65,0.0,4,42,46
2011-02-07,1,0,1,1,1,0.22,0.2727,0.75,0.0,4,12,16
2011-02-07,2,0,1,1,1,0.2,0.2576,0.8,0.0,0,9,9
2011-02-07,3,0,1,1,1,0.2,0.2576,0.86,0.0,0,3,3
2011-02-07,4,0,1,1,1,0.2,-,0.86,0.0,4,3,7
2011-02-07,5,0,1,1,1,0.2,0.2576,0.86,0.0,4,27,31
2011-02-07,6,0,1,1,1,0.18,0.2424,0.93,0.0,4,87,91
2011-02-07,7,0,1,1,1,0.18,-,0.86,0.0,24,267,291
2011-02-07,8,0,1,1,2,0.16,0.2273,1.0,0.0,28,669,697
2011-02-07,9,0,1,1,1,0.22,-,0.8,0.0,12,345,357
2011-02-07,10,0,1,1,1,0.24,0.2576,0.75,0.1045,24,147,171
2011-02-07,11,0,1,1,1,0.3,-,0.65,0.0896,44,108,152
2011-02-07,12,0,1,1,2,0.32,0.3485,0.62,0.0,28,177,205
2011-02-07,13,0,1,1,2,0.36,0.3636,0.57,0.0896,40,162,202
2011-02-07,14,0,1,1,2,0.36,0.3636,0.57,0.0896,32,156,188
2011-02-07,15,0,1,1,2,0.38,0.3939,0.54,0.0896,16,138,154
2011-02-07,16,0,1,1,2,0.36,-,0.57,0.1343,64,294,358
2011-02-07,17,0,1,1,2,0.32,0.3182,0.7,0.1642,36,621,657
2011-02-07,18,0,1,1,2,0.34,0.3333,0.66,0.1343,20,510,530
2011-02-07,19,0,1,1,2,0.32,-,0.7,0.0,20,369,389
2011-02-07,20,0,1,1,2,0.32,-,0.7,0.1045,24,246,270
2011-02-07,21,0,1,1,1,0.32,-,0.7,0.0,12,225,237
2011-02-07,22,0,1,1,1,0.28,0.303,0.81,0.0896,12,102,114
2011-02-07,23,0,1,1,2,0.3,0.3333,0.81,0.0,24,57,81
2011-02-08,0,0,1,2,2,0.28,0.3182,0.87,0.0,16,18,34
2011-02-08,1,0,1,2,2,0.28,0.3182,0.87,0.0,0,12,12
2011-02-08,2,0,1,2,2,0.26,0.2727,0.93,0.1045,4,3,7
2011-02-08,3,0,1,2,3,0.28,-,0.93,0.1642,0,3,3
2011-02-08,4,0,1,2,1,0.26,0.2576,0.93,0.1642,0,9,9
2011-02-08,5,0,1,2,1,0.26,0.2273,0.81,0.3284,0,6,6
2011-02-08,6,0,1,2,1,0.26,-,0.7,0.3284,0,117,117
2011-02-08,7,0,1,2,1,0.24,0.19699999999999998,0.65,0.4179,12,291,303
2011-02-08,8,0,1,2,1,0.24,0.19699999999999998,0.56,0.4925,28,708,736
2011-02-08,9,0,1,2,1,0.24,0.19699999999999998,0.52,0.4925,28,384,412
2011-02-08,10,0,1,2,1,0.22,0.1818,0.47,0.5522,16,132,148
2011-02-08,11,0,1,2,1,0.22,-,0.47,0.4627,4,147,151
2011-02-08,12,0,1,2,1,0.24,0.19699999999999998,0.38,0.4925,8,189,197
2011-02-08,13,0,1,2,2,0.24,0.19699999999999998,0.32,0.4478,8,144,152
2011-02-08,14,0,1,2,1,0.22,-,0.37,0.4179,12,183,195
2011-02-08,15,0,1,2,1,0.22,0.19699999999999998,0.35,0.3881,24,135,159
2011-02-08,16,0,1,2,1,0.22,0.1818,0.35,0.5224,16,237,253
2011-02-08,17,0,1,2,1,0.22,0.1818,0.32,0.5821,16,516,532
2011-02-08,18,0,1,2,1,0.2,0.1818,0.32,0.3881,4,453,457
2011-02-08,19,0,1,2,1,0.16,0.1212,0.4,0.4627,4,300,304
2011-02-08,20,0,1,2,1,0.16,-,0.4,0.3284,12,159,171
2011-02-08,21,0,1,2,1,0.14,0.1061,0.33,0.4627,32,138,170
2011-02-08,22,0,1,2,1,0.12,0.1061,0.33,0.3582,0,87,87
2011-02-08,23,0,1,2,1,0.12,0.1061,0.33,0.3284,12,27,39
2011-02-09,0,0,1,3,1,0.1,0.0758,0.36,0.3582,0,51,51
2011-02-09,1,0,1,3,1,0.1,0.1061,0.36,0.2239,0,21,21
2011-02-09,2,0,1,3,1,0.08,0.0758,0.38,0.2836,4,6,10
2011-02-09,3,0,1,3,1,0.06,-,0.45,0.1343,0,6,6
2011-02-09,5,0,1,3,1,0.06,0.1061,0.45,0.1045,0,21,21
2011-02-09,6,0,1,3,1,0.06,-,0.45,0.0,0,129,129
2011-02-09,7,0,1,3,1,0.06,-,0.49,0.1045,16,285,301
2011-02-09,8,0,1,3,1,0.1,0.1364,0.42,0.0,4,594,598
2011-02-09,9,0,1,3,1,0.12,-,0.39,0.1642,16,357,373
2011-02-09,10,0,1,3,1,0.14,0.1818,0.36,0.0,32,153,185
2011-02-09,11,0,1,3,2,0.14,0.1515,0.43,0.1642,4,120,124
2011-02-09,12,0,1,3,2,0.18,0.1818,0.4,0.2239,16,171,187
2011-02-09,13,0,1,3,1,0.18,0.1667,0.4,0.2537,8,201,209
2011-02-09,14,0,1,3,1,0.2,0.1818,0.34,0.2985,8,168,176
2011-02-09,15,0,1,3,2,0.2,-,0.34,0.2836,12,183,195
2011-02-09,16,0,1,3,2,0.2,0.19699999999999998,0.37,0.2537,28,216,244
2011-02-09,17,0,1,3,2,0.2,-,0.34,0.2537,36,471,507
2011-02-09,18,0,1,3,2,0.18,0.1667,0.47,0.2985,8,504,512
2011-02-09,19,0,1,3,3,0.14,0.1212,0.86,0.2537,4,261,265
2011-02-09,20,0,1,3,3,0.14,-,0.86,0.1642,0,252,252
2011-02-09,21,0,1,3,2,0.14,0.1515,0.86,0.1642,0,249,249
2011-02-09,22,0,1,3,3,0.16,0.1667,0.8,0.1642,16,126,142
2011-02-09,23,0,1,3,3,0.16,0.1515,0.8,0.19399999999999998,0,111,111
2011-02-10,0,0,1,4,3,0.14,0.1364,0.86,0.19399999999999998,0,48,48
2011-02-10,1,0,1,4,3,0.14,0.1515,0.8,0.1343,0,21,21
2011-02-10,2,0,1,4,3,0.14,0.1515,0.8,0.1343,0,9,9
2011-02-10,4,0,1,4,2,0.14,-,0.59,0.2239,0,3,3
2011-02-10,5,0,1,4,2,0.12,0.1212,0.5,0.2239,0,18,18
2011-02-10,6,0,1,4,2,0.12,0.1212,0.54,0.2836,0,78,78
2011-02-10,7,0,1,4,1,0.1,0.0758,0.5,0.4179,0,297,297
2011-02-10,8,0,1,4,1,0.1,0.0758,0.49,0.3284,20,519,539
2011-02-10,9,0,1,4,1,0.12,0.1061,0.42,0.3582,4,363,367
2011-02-10,10,0,1,4,1,0.12,-,0.42,0.2985,4,102,106
2011-02-10,11,0,1,4,1,0.14,-,0.39,0.3582,4,132,136
2011-02-10,12,0,1,4,1,0.16,0.1364,0.34,0.3881,16,195,211
2011-02-10,13,0,1,4,1,0.18,0.1667,0.29,0.2985,12,177,189
2011-02-10,14,0,1,4,1,0.2,0.1818,0.27,0.2836,24,126,150
2011-02-10,15,0,1,4,1,0.2,0.19699999999999998,0.25,0.2537,0,150,150
2011-02-10,16,0,1,4,1,0.2,-,0.27,0.2985,16,228,244
2011-02-10,17,0,1,4,1,0.18,-,0.26,0.19399999999999998,24,477,501
2011-02-10,18,0,1,4,1,0.16,0.1818,0.28,0.1343,12,471,483
2011-02-10,19,0,1,4,1,0.14,-,0.28,0.1045,8,330,338
2011-02-10,20,0,1,4,1,0.14,0.1818,0.31,0.0896,16,279,295
